Rank	sample_id	factor	cell_line	cell_type	tissue	DNase_p_value	ChIP-seq_p_value	H3K27ac_p_value	summary_p_value
6448	64746	ZKSCAN1	K562	Erythroblast	Bone Marrow	0.9997024242294532	0.9939195963969827	0.9999999278230973	0.9999997835243675
6449	76296	YY1	LCL	Lymphoblastoid	Blood	0.9993041521224529	0.9920504105959568	0.9999999286486859	0.9999997859699248
6450	42382	STAG1	GM18505	Lymphoblastoid	Blood	0.9623038990791121	0.0089519693441538	0.9999999293492196	0.9999997880463816
6451	64183	BCL3	A549	Epithelium	Lung	0.9704287041201793	0.9586630332779124	0.9999999306270184	0.9999997918818893
6452	74638	NRF1	MCF-7	None	None	0.9995261015960676	0.9786074028673182	0.99999993076944	0.9999997923393276
6453	69269	ERG	VCaP	Epithelium	Prostate	0.9991142654771552	0.9998931772491303	0.9999999315875782	0.9999997949099209
6454	49649	MED1	MCF-7	Epithelium	Breast	0.998404104585607	0.9073524512106182	0.9999999321553823	0.9999997964749437
6455	45765	NRF1	HeLa-S3	Epithelium	Cervix	0.9996343804677571	0.91432958234131	0.9999999325074534	0.9999997975598858
6456	63387	CHD1	MCF-7	Epithelium	Breast	0.9999810985104833	0.999730326952126	0.9999999334239911	0.9999998010219493
6457	34368	SUMO1	HeLa	Epithelium	Cervix	0.9818865081912255	0.4992176662641974	0.9999999343806663	0.9999998031427111
6458	49449	NRF1	T47D	Epithelium	Mammary Gland	0.9993376129694164	0.8316161281882348	0.9999999345152293	0.9999998035651769
6459	56050	CREB1	HepG2	Epithelium	Liver	0.9238330505292667	0.9586838500864745	0.9999999345946724	0.9999998037844913
6460	32984	FAIRE	H9	Embryonic Stem Cell	Embryo	0.996438883810795	0.8182149980142772	0.9999999350972157	0.9999998052952574
6461	65203	YY1	HEK293	Epithelium	Embryonic Kidney	0.9999464473785107	0.9984398761972767	0.999999935882516	0.9999998078854582
6462	63304	ZBTB11	K562	Erythroblast	Bone Marrow	0.9711338047263416	0.9915785136051932	0.999999936289166	0.9999998088693641
6463	36771	ZNF143	HeLa-S3	Epithelium	Cervix	0.9999804864385954	0.9732907003060267	0.9999999373147096	0.9999998125467418
6464	1628	PHF8	Hs68	Fibroblast	Foreskin	0.9979813183050474	0.9901744838005611	0.9999999378045854	0.9999998134206852
6465	49459	552-SKD	MCF-7	Epithelium	Breast	0.9998743163522721	0.8714538943596581	0.9999999382275835	0.9999998147738716
6466	47324	FOXA1	DU145	Epithelium	Prostate	0.9952291690427908	0.9634190393244682	0.999999939159801	0.9999998174820326
6467	53264	FOXM1	HEK293	Epithelium	Embryonic Kidney	0.9986714616024082	0.9183159130156981	0.999999939279333	0.9999998178464565
6468	52616	RELA	MCF-7	Epithelium	Breast	0.9999277522470653	0.8411270292342093	0.9999999394100865	0.9999998183826346
6469	37639	ERG	K562	Erythroblast	Bone Marrow	0.9986703643043731	0.9997512355082911	0.9999999396183031	0.9999998189070891
6470	8116	MYC	K562	Erythroblast	Bone Marrow	0.9992227383841589	0.9735952277436313	0.9999999397899629	0.9999998193842908
6471	58339	MED1	LNCaP-abl	Epithelium	Prostate	0.9999859746711879	0.9981687186747541	0.9999999398496813	0.9999998203255138
6472	58638	MED1	LNCaP-abl	Epithelium	Prostate	0.9998918084226808	0.9997739898473187	0.9999999424196664	0.9999998273948352
6473	63363	C11orf30	K562	Erythroblast	Bone Marrow	0.9901518267438862	0.7718894251449258	0.9999999429391526	0.9999998288184846
6474	64101	BCL3	A549	Epithelium	Lung	0.9956217708375581	0.9742283536948899	0.9999999450570946	0.9999998351737025
6475	76292	YY1	LCL	Lymphoblastoid	Blood	0.9996526005588258	0.9957920858047495	0.999999945129384	0.9999998354162933
6476	71039	ZNF143	MCF-7	MCF 7 Cells	None	0.9996185137284738	0.9981035984726103	0.9999999456820852	0.9999998370741203
6477	72408	PARP1	MCF-7	Human Breast Cancer Cell	Breast	0.9947684486704482	0.9883591925609649	0.9999999458845377	0.9999998376560465
6478	63432	ELK1	MCF-7	Epithelium	Breast	0.9989721210169819	0.9996761670481847	0.9999999460532177	0.9999998381951001
6479	63301	NKRF	K562	Erythroblast	Bone Marrow	0.9999853733107236	0.998898140465473	0.9999999462530922	0.999999839357406
6480	77103	ZNF519	293T	None	None	0.9978718700110785	0.9402508213782452	0.9999999475094828	0.9999998425324692
6481	45560	MYC	A549	Epithelium	Lung	0.999869554142219	0.9957439621476373	0.9999999488159566	0.9999998465099413
6482	1173	ELK4	HEK293	Epithelium	Embryonic Kidney	0.989564921566203	0.9836642122329442	0.9999999505421394	0.9999998516275699
6483	62814	NR4A1	K562	Erythroblast	Bone Marrow	0.9848346823994898	0.9066800858046296	0.9999999506158382	0.9999998518480728
6484	63800	ZBTB40	HepG2	Epithelium	Liver	0.9923502078932567	0.9963046465958965	0.9999999510303185	0.9999998530938421
6485	8800	SAP30	K562	Erythroblast	Bone Marrow	0.9946637949108154	0.9959122759854816	0.9999999510675318	0.9999998532056984
6486	65151	SP1	HEK293	Epithelium	Embryonic Kidney	0.999851676248551	0.9942820391897742	0.9999999521066169	0.999999856367432
6487	36807	E2F4	MCF-7	Epithelium	Breast	0.9985902652498192	0.9761519198062641	0.9999999521830736	0.9999998565543733
6488	46167	SRF	H1	Embryonic Stem Cell	Embryo	0.9989036276552232	0.9696998172322594	0.9999999527125434	0.9999998581439691
6489	3051	CTCF	None	Haematopoietic Progenitor Cell	Blood	0.957029833408413	0.027219301150301703	0.9999999535778472	0.9999998607334541
6490	38817	HOXA1	LoVo	None	Colon	0.9999511479086829	0.983154700323611	0.9999999554575852	0.999999866494836
6491	43633	BRD4	OCI-Ly1	B cell lymphoma	Bone Marrow	0.9996355326200608	0.5562467758770588	0.9999999575279837	0.9999998725988002
6492	38647	ETV7	LoVo	None	Colon	0.9999791723417364	0.9812783637639019	0.9999999584954743	0.9999998757343297
6493	76297	YY1	LCL	Lymphoblastoid	Blood	0.999867195139511	0.9809341346276577	0.9999999587142409	0.9999998761814823
6494	69266	ERG	VCaP	Epithelium	Prostate	0.9986365348033269	0.9998833990386898	0.9999999587630385	0.99999987633659
6495	62820	NRF1	MCF-7	Epithelium	Breast	0.9999982829929291	0.7613678966607792	0.9999999589093232	0.9999998796091292
6496	54397	GATA2	LNCaP	Epithelium	Prostate	0.9998674925887832	0.7045304646185269	0.9999999601061155	0.9999998803543793
6497	73546	BRD4	SUM159PT	mammary carcinoma cell line	Breast	0.999938647728543	0.9918098082516618	0.9999999612316555	0.9999998837689625
6498	73408	RBPJ	None	Neurosphere	None	0.9988374834289728	0.6736999060415784	0.9999999617188172	0.9999998851602416
6499	46306	THAP1	K562	Erythroblast	Bone Marrow	0.9999034725823005	0.9973304442721713	0.999999961723863	0.9999998852187489
6500	64173	ZNF580	HEK293	Epithelium	Embryonic Kidney	0.9999986309218198	0.9986962498350986	0.9999999628195076	0.9999998914106162
6501	45691	MYC	H1	Embryonic Stem Cell	Embryo	0.9987411540869024	0.9956669293051229	0.9999999639156952	0.9999998917510899
6502	64900	MBD2	MCF-7	Epithelium	Breast	0.9928016881287778	0.9176733935185113	0.9999999641190969	0.9999998923578728
6503	56903	ESR1	MCF-7	Epithelium	Breast	0.9998721778530631	0.9967266625328053	0.999999964205674	0.9999998926482578
6504	8799	SAP30	K562	Erythroblast	Bone Marrow	0.9998370283537017	0.9672941116686835	0.9999999643261704	0.9999998930020488
6505	67459	E2F1	None	Mesenchymal Stem Cell	Umbilical Cord	0.9999716731810342	0.999727473394998	0.9999999644534272	0.999999893507806
6506	64987	RFX1	K562	Erythroblast	Bone Marrow	0.9949312854476843	0.8199114672983796	0.9999999647060565	0.999999894118925
6507	76509	CREB1	KG1	Acute myeloid leukemia	None	0.999945154538191	0.9986437974180613	0.9999999654070257	0.9999998962891365
6508	73543	MED1	SUM159PT	mammary carcinoma cell line	Breast	0.974585262142136	0.8103407591848382	0.9999999656765356	0.9999998970297619
6509	44336	E2F1	LNCaP	Epithelium	Prostate	0.9989471612058414	0.9867278215769576	0.9999999660428482	0.9999998981320907
6510	39911	OGT	HEK293T	Epithelium	Embryonic Kidney	0.9999943260911978	0.6923336552371584	0.9999999659522475	0.9999998984660308
6511	73984	CD34	None	None	Thymus	0.9983715216747095	0.9887042859598811	0.9999999670189952	0.9999999010592779
6512	76508	CREB1	KG1	Acute myeloid leukemia	None	0.9999022570599271	0.9912914382528363	0.999999968195133	0.9999999046167843
6513	46279	USF1	K562	Erythroblast	Bone Marrow	0.9913393313570178	0.9955233356515475	0.9999999691106612	0.9999999073329534
6514	65153	ZSCAN22	HEK293	Epithelium	Embryonic Kidney	0.999643529553967	0.9984544977484267	0.9999999694939543	0.9999999084915003
6515	46034	NRF1	SK-N-SH	Neuroblastoma cell	Brain	0.9986720094230951	0.9371121042422644	0.9999999698347541	0.9999999095063608
6516	44325	E2F1	LNCaP	Epithelium	Prostate	0.9999182709585596	0.9871614488993894	0.9999999700391619	0.9999999101506327
6517	69268	ERG	VCaP	Epithelium	Prostate	0.9914599384070584	0.9987093993516996	0.9999999708372583	0.9999999125140504
6518	63127	MNT	HepG2	Epithelium	Liver	0.992028577495743	0.896517329510711	0.9999999715000049	0.9999999145003429
6519	45802	CHD2	HepG2	Epithelium	Liver	0.999101925061298	0.9233346203590769	0.9999999723492048	0.9999999170501974
6520	34357	SUMO1	HeLa	Epithelium	Cervix	0.9942305617301068	0.293055865768509	0.9999999724065212	0.999999917219954
6521	69272	ERG	VCaP	Epithelium	Prostate	0.996144069291288	0.9998629134802878	0.9999999732561802	0.9999999197847457
6522	76304	YY1	LCL	Lymphoblastoid	Blood	0.9982991108494289	0.9263738470474138	0.9999999735255919	0.9999999205780398
6523	45928	MYC	K562	Erythroblast	Bone Marrow	0.999825010454601	0.9845308793398516	0.999999973778237	0.9999999213466302
6524	35231	HSF1	M0-91	Leukemia Cell	None	0.9973910883880247	0.96803607018759	0.9999999740776803	0.9999999222338762
6525	64546	HNF1A	HepG2	Epithelium	Liver	0.9994331775496264	0.9410669478232305	0.9999999752378761	0.9999999257169041
6526	5753	POU5F1	H9	Embryonic Stem Cell	Embryo	0.999161207577942	0.992252277327298	0.9999999759783567	0.9999999279373571
6527	50981	TET2	HCT-116	None	Colon	0.995380695450596	0.879516331809584	0.9999999760779067	0.9999999282341052
6528	74665	NRF1	K562	Erythroblast	Bone Marrow	0.967893543939414	0.9719488666285339	0.9999999765204609	0.9999999295614928
6529	1870	RB1	IMR90	Fibroblast	Lung	0.9988815829194976	0.97320561503174	0.999999976915777	0.9999999307488199
6530	58348	MED1	LNCaP-abl	Epithelium	Prostate	0.9999899487787604	0.9998699094839311	0.9999999770600635	0.9999999313489787
6531	62671	ATF1	K562	Erythroblast	Bone Marrow	0.9996831487242511	0.9990698822786679	0.9999999771584092	0.9999999314818495
6532	44317	E2F1	LNCaP	Epithelium	Prostate	0.9998853629024255	0.9984572069904639	0.9999999771947436	0.9999999315988493
6533	44605	ERG	VCaP	Epithelium	Prostate	0.987358971621453	0.9730661416718644	0.9999999792436604	0.999999937731131
6534	34369	SUMO1	HeLa	Epithelium	Cervix	0.9981891665255946	0.6894622382349564	0.9999999792917414	0.9999999378759374
6535	34001	OGT	HEK293T	Epithelium	Embryonic Kidney	0.9560231053395205	0.9954716102987775	0.999999979337457	0.9999999380126826
6536	44028	BRCA1	MCF-10A	Epithelium	Breast	0.9925925059003149	0.9910704973756781	0.9999999797684586	0.9999999393056787
6537	43305	CDK6	None	None	None	0.9761285345266669	0.7543203172277562	0.9999999801455122	0.9999999404365897
6538	55405	KMT2D	OCI-Ly7	B cell lymphoma	Blood	0.9974273047859463	0.987050914508006	0.9999999804853898	0.9999999414567016
6539	45630	WRNIP1	GM12878	B Lymphocyte	Blood	0.9973388478406124	0.43331925711001307	0.9999999807120481	0.9999999421365628
6540	49955	KDM3A	Jurkat	T Lymphocyte	Blood	0.9998046666572972	0.9978413131906596	0.9999999813638799	0.9999999440974556
6541	56818	NR2F1	None	Neural crest cell	Cranial	0.9876537253040787	0.9330310731013771	0.9999999815372058	0.9999999446117153
6542	58845	XRN2	HEK293	Epithelium	Embryonic Kidney	0.9964158894191897	0.9983130581456852	0.999999981557395	0.9999999446730745
6543	67455	E2F1	None	Mesenchymal Stem Cell	Umbilical Cord	0.9999998549460611	0.9949875849299574	0.9999999790193047	0.9999999450116891
6544	43102	RBPJ	CUTLL1	T Lymphocyte	Blood	0.9991802358540427	0.9844418926847149	0.9999999816748858	0.999999945025951
6545	63303	ZBTB11	K562	Erythroblast	Bone Marrow	0.9942839316337628	0.9884762984914964	0.9999999832767598	0.9999999498304988
6546	72405	PARP1	MCF-7	Human Breast Cancer Cell	Breast	0.9971560889057878	0.9968768100297742	0.9999999835525526	0.9999999506582029
6547	65110	SP4	HEK293	Epithelium	Embryonic Kidney	0.9999150601117949	0.9976672129301316	0.9999999836469404	0.9999999509506082
6548	64797	CREM	HepG2	Epithelium	Liver	0.9782402319663546	0.9822298967852723	0.999999983797706	0.9999999513931985
6549	44594	BRD2	VCaP	Epithelium	Prostate	0.9999614444523138	0.9952912619037924	0.9999999839809547	0.9999999519629859
6550	45738	ZNF143	HeLa-S3	Epithelium	Cervix	0.999975675181459	0.9733347238270144	0.999999984441863	0.99999995335545
6551	49854	FLI1	SK-N-MC	None	Brain	0.9999976815912193	0.9997198730198357	0.9999999845146604	0.9999999538547499
6552	74206	BRD4	SF8628	None	Pontine	0.9996289923320163	0.9973694594632413	0.9999999846871813	0.9999999540637072
6553	36234	XRN2	HEK293	Epithelium	Embryonic Kidney	0.998754762124696	0.9904505225837085	0.999999984737371	0.9999999542127471
6554	76527	EPC1	K562	Lymphoblast	None	0.9999876966710518	0.9999933880893971	0.9999999850233022	0.999999955225828
6555	58347	MED1	LNCaP-abl	Epithelium	Prostate	0.9999299012709469	0.9960212234462901	0.9999999855767372	0.9999999567392694
6556	45607	SREBF2	GM12878	B Lymphocyte	Blood	0.9998243692508387	0.91954517238603	0.9999999861653219	0.9999999584992417
6557	63105	ATF1	HepG2	Epithelium	Liver	0.9988732218627238	0.9973956226842445	0.999999986471759	0.9999999594159752
6558	64773	SUPT5H	K562	Erythroblast	Bone Marrow	0.9998286994796269	0.9998859144158903	0.9999999865039054	0.9999999595196943
6559	56359	BRD4	MOLM-14	Myeloid Cell	None	0.9999970479327578	0.9996321014272138	0.9999999867275196	0.9999999603622001
6560	1464	NR2C2	HepG2	Epithelium	Liver	0.9999942622246786	0.9887015000037933	0.9999999872720313	0.9999999619006517
6561	55668	PAF1	HCT-116	None	Colon	0.9995971364775239	0.9986360381043156	0.9999999876289507	0.9999999628883283
6562	50374	EZH1	None	Proerythroblast	Fetal Liver	0.9999788938661394	0.9837563402622294	0.9999999878239463	0.9999999634929269
6563	77537	REL	GM12878	Lymphoblastoid	None	0.9993975395776279	0.9991623427437963	0.9999999878748983	0.9999999636259536
6564	45796	ESRRA	HepG2	Epithelium	Liver	0.9999973340793287	0.9809719897290803	0.999999987836819	0.9999999636762062
6565	72407	PARP1	MCF-7	Human Breast Cancer Cell	Breast	0.9988972751040686	0.9911732356945653	0.9999999879764311	0.9999999639297357
6566	45419	SAP30	K562	Erythroblast	Bone Marrow	0.9997524680302515	0.9993990726187921	0.9999999880837798	0.9999999642537689
6567	45953	ELK1	K562	Erythroblast	Bone Marrow	0.9983707505402283	0.9995550872279024	0.9999999882565684	0.999999964770889
6568	1298	NR2C2	HeLa-S3	Epithelium	Cervix	0.9806808580247495	0.9159666926263752	0.9999999884803854	0.9999999654411813
6569	74357	NEUROD1	D-341	None	None	0.9390988446587502	0.9999429295225117	0.9999999884926991	0.9999999654850631
6570	71758	NANOG	LNCaP	Epithelium	Prostate	0.9845860312336628	0.5057513868049761	0.9999999886398674	0.9999999659196273
6571	46289	TAF7	K562	Erythroblast	Bone Marrow	0.9922287956109007	0.9895292898470579	0.9999999887134681	0.9999999661404897
6572	45879	MXI1	K562	Erythroblast	Bone Marrow	0.9971862813617797	0.9941607913416161	0.9999999888378545	0.9999999665137601
6573	52617	RELA	MCF-7	Epithelium	Breast	0.9996209852971636	0.9523169723112268	0.9999999892312167	0.9999999676945751
6574	56267	AR	CWR22Pc	Epithelium	Prostate	0.9999158143397545	0.9958191674287766	0.999999989354465	0.9999999680675142
6575	42774	NFYC	LoVo	None	Colon	0.9999543334356854	0.9961007173370013	0.9999999903183203	0.9999999709611894
6576	46064	USF1	A549	Epithelium	Lung	0.9998483246220262	0.9950642911565316	0.9999999904590927	0.9999999713791338
6577	4118	HDAC1	None	T Lymphocyte	Blood	0.9997668870834318	0.9765094226164612	0.9999999905886645	0.9999999717671446
6578	44332	E2F1	LNCaP	Epithelium	Prostate	0.9999919570154485	0.9925513541545429	0.9999999907059416	0.9999999721500414
6579	33543	GATA1	None	Proerythroblast	Fetal Liver	0.9952014042105379	0.9554958714895243	0.9999999907264846	0.9999999721795134
6580	55345	SUMO2	K562	Erythroblast	Bone Marrow	0.9999095957002045	0.9989012230929795	0.999999990954505	0.999999972866453
6581	46278	ETS1	K562	Erythroblast	Bone Marrow	0.9997822658046835	0.998544968977478	0.9999999909988473	0.9999999729978251
6582	74350	OTX2	D-341	None	None	0.9995429517525073	0.9977162417555783	0.9999999910665164	0.9999999732001779
6583	53467	KDM1A	SH-SY5Y	None	Bone Marrow	0.9998803160497542	0.9937992265405851	0.9999999911025466	0.9999999733096621
6584	62514	ID3	K562	Erythroblast	Bone Marrow	0.9988992692824474	0.9995309006121134	0.9999999911095712	0.9999999733294342
6585	64697	TCF7	K562	Erythroblast	Bone Marrow	0.9999950183529567	0.9827905362797493	0.999999991243911	0.9999999737778363
6586	63884	BCL3	A549	Epithelium	Lung	0.9959246378029729	0.9765256764189068	0.9999999912977111	0.9999999738931987
6587	39035	BRD4	H2171	Epithelium	Lung	0.9991577178477496	0.9988892785629517	0.9999999915043357	0.9999999745134591
6588	67711	CREB1	LNCaP	Epithelium	Prostate	0.9999530678246906	0.9968549361344157	0.9999999919234707	0.9999999757746432
6589	69267	ERG	VCaP	Epithelium	Prostate	0.9983523664484284	0.9997008443263038	0.99999999220983	0.9999999766302091
6590	74401	ESR1	MCF-7	None	Breast	0.9999589804617001	0.9967381690636873	0.9999999922726558	0.9999999768223886
6591	65154	ZSCAN22	HEK293	Epithelium	Embryonic Kidney	0.9997832654450282	0.9808403412499528	0.9999999923745811	0.9999999771245573
6592	37110	HSF1	NCI-H838	Epithelium	Lung	0.9996624544903415	0.9933949952039032	0.9999999924659982	0.999999977398525
6593	63855	BCL3	A549	Epithelium	Lung	0.9988832373432666	0.9948999723800439	0.9999999927035367	0.9999999781107842
6594	2400	TDRD3	MCF-7	Epithelium	Breast	0.9896588004278691	0.9606359155047051	0.999999992760909	0.999999978282746
6595	58506	WDR5	BE2-C	Neuroblast	Brain	0.9999759117868983	0.9999432944193553	0.9999999927718841	0.999999978324919
6596	76295	YY1	LCL	Lymphoblastoid	Blood	0.9999682370520425	0.9975954601010667	0.9999999929862629	0.999999978963495
6597	76294	YY1	LCL	Lymphoblastoid	Blood	0.9999692094508548	0.9966014139860998	0.9999999931984499	0.9999999795998968
6598	55741	REST	K562	Erythroblast	Bone Marrow	0.9912896902300067	0.814355294712666	0.999999993407286	0.9999999802218735
6599	64103	BCL3	A549	Epithelium	Lung	0.9913668243334363	0.9752925036815037	0.9999999934725968	0.9999999804178104
6600	63765	ZNF414	HEK293	Epithelium	Embryonic Kidney	0.9973816937037496	0.989814525051985	0.9999999936720497	0.9999999810162068
6601	2110	PRAME	K562	Erythroblast	Bone Marrow	0.999513640593697	0.9972541024653944	0.9999999939309905	0.999999981793239
6602	52427	MYC	HEK293	Epithelium	Embryonic Kidney	0.9999271941934686	0.9978810041545751	0.9999999939512296	0.9999999818552483
6603	55812	BRD4	TC-797	None	None	0.9925605222952675	0.987399132619797	0.9999999942042778	0.9999999826128547
6604	63199	BCL3	A549	Epithelium	Lung	0.9993043284464016	0.9967181125594967	0.9999999947858782	0.9999999843577766
6605	46299	SRF	K562	Erythroblast	Bone Marrow	0.9968675277001089	0.9975707525242372	0.9999999948003396	0.9999999844010782
6606	36226	DCP1A	HEK293	Epithelium	Embryonic Kidney	0.9977960047912453	0.9832129213146613	0.9999999948146239	0.9999999844439129
6607	55669	PAF1	HCT-116	None	Colon	0.9995214709897686	0.9967080967866346	0.9999999949299562	0.999999984790053
6608	64444	ZNF324	HEK293	Epithelium	Embryonic Kidney	0.9991075087266564	0.9975741183708616	0.9999999950717835	0.9999999852154622
6609	63633	ZNF101	HEK293	Epithelium	Embryonic Kidney	0.9999151464562995	0.9996913110201411	0.9999999951254654	0.9999999853774671
